FECHA_MUESTRA,TIPO,UBICACION,GENERO,GRUPO_ETARIO,N
09JAN2021:00:00:00,positivos,Edificio Munich,M,30-39,2
09JAN2021:00:00:00,positivos,Edificio Munich,M,40-49,2
09JAN2021:00:00:00,positivos,Ezeiza,F,0-19,3
09JAN2021:00:00:00,positivos,Ezeiza,F,20-29,33
09JAN2021:00:00:00,positivos,Ezeiza,F,30-39,2
09JAN2021:00:00:00,positivos,Ezeiza,F,40-49,1
09JAN2021:00:00:00,positivos,Ezeiza,F,60-69,1
09JAN2021:00:00:00,positivos,Ezeiza,M,20-29,17
09JAN2021:00:00:00,positivos,Ezeiza,M,30-39,7
09JAN2021:00:00:00,positivos,Ezeiza,M,40-49,1
09JAN2021:00:00:00,positivos,Terminal Dellepiane,F,20-29,6
09JAN2021:00:00:00,positivos,Terminal Dellepiane,F,30-39,2
10JAN2021:00:00:00,testeos,Callao | USAM,F,0-19,35
10JAN2021:00:00:00,testeos,Callao | USAM,F,20-29,85
10JAN2021:00:00:00,testeos,Callao | USAM,F,30-39,91
10JAN2021:00:00:00,testeos,Callao | USAM,F,40-49,62
10JAN2021:00:00:00,testeos,Callao | USAM,F,50-59,36
10JAN2021:00:00:00,testeos,Callao | USAM,F,60-69,30
10JAN2021:00:00:00,testeos,Callao | USAM,F,70-79,13
10JAN2021:00:00:00,testeos,Callao | USAM,F,80 y más,2
10JAN2021:00:00:00,testeos,Callao | USAM,M,0-19,25
10JAN2021:00:00:00,testeos,Callao | USAM,M,20-29,64
10JAN2021:00:00:00,testeos,Callao | USAM,M,30-39,96
10JAN2021:00:00:00,testeos,Callao | USAM,M,40-49,46
10JAN2021:00:00:00,testeos,Callao | USAM,M,50-59,35
10JAN2021:00:00:00,testeos,Callao | USAM,M,60-69,24
10JAN2021:00:00:00,testeos,Callao | USAM,M,70-79,11
10JAN2021:00:00:00,testeos,Callao | USAM,M,80 y más,4
10JAN2021:00:00:00,testeos,CEC,F,0-19,44
10JAN2021:00:00:00,testeos,CEC,F,20-29,74
10JAN2021:00:00:00,testeos,CEC,F,30-39,67
10JAN2021:00:00:00,testeos,CEC,F,40-49,72
10JAN2021:00:00:00,testeos,CEC,F,50-59,63
10JAN2021:00:00:00,testeos,CEC,F,60-69,26
10JAN2021:00:00:00,testeos,CEC,F,70-79,12
10JAN2021:00:00:00,testeos,CEC,F,80 y más,7
15JAN2021:00:00:00,positivos,Costa Salguero,F,20-29,5
15JAN2021:00:00:00,positivos,Costa Salguero,F,30-39,5
15JAN2021:00:00:00,positivos,Costa Salguero,F,40-49,2
15JAN2021:00:00:00,positivos,Costa Salguero,F,50-59,4
15JAN2021:00:00:00,positivos,Costa Salguero,M,0-19,3
15JAN2021:00:00:00,positivos,Costa Salguero,M,20-29,22
15JAN2021:00:00:00,positivos,Costa Salguero,M,30-39,6
15JAN2021:00:00:00,positivos,Costa Salguero,M,40-49,4
15JAN2021:00:00:00,positivos,Costa Salguero,M,50-59,6
15JAN2021:00:00:00,positivos,Costa Salguero,M,60-69,2
15JAN2021:00:00:00,positivos,Edificio Munich,F,20-29,3
15JAN2021:00:00:00,positivos,Edificio Munich,F,30-39,2
15JAN2021:00:00:00,positivos,Edificio Munich,F,40-49,3
15JAN2021:00:00:00,positivos,Edificio Munich,F,60-69,1
15JAN2021:00:00:00,positivos,Edificio Munich,M,0-19,2
15JAN2021:00:00:00,positivos,Edificio Munich,M,20-29,1
15JAN2021:00:00:00,positivos,Edificio Munich,M,30-39,3
15JAN2021:00:00:00,positivos,Edificio Munich,M,40-49,5
15JAN2021:00:00:00,positivos,Edificio Munich,M,50-59,1
15JAN2021:00:00:00,positivos,Edificio Munich,M,60-69,2
15JAN2021:00:00:00,positivos,Ezeiza,F,0-19,7
15JAN2021:00:00:00,positivos,Ezeiza,F,20-29,19
15JAN2021:00:00:00,positivos,Ezeiza,F,40-49,1
15JAN2021:00:00:00,positivos,Ezeiza,F,60-69,1
15JAN2021:00:00:00,positivos,Ezeiza,M,0-19,5
15JAN2021:00:00:00,positivos,Ezeiza,M,20-29,29
15JAN2021:00:00:00,positivos,Ezeiza,M,30-39,2
15JAN2021:00:00:00,positivos,Ezeiza,M,40-49,1
15JAN2021:00:00:00,positivos,Ezeiza,M,50-59,1
15JAN2021:00:00:00,positivos,La Rural,F,0-19,1
15JAN2021:00:00:00,positivos,La Rural,F,20-29,9
15JAN2021:00:00:00,positivos,La Rural,F,30-39,6
15JAN2021:00:00:00,positivos,La Rural,F,40-49,1
15JAN2021:00:00:00,positivos,La Rural,F,50-59,3
15JAN2021:00:00:00,positivos,La Rural,F,60-69,1
15JAN2021:00:00:00,positivos,La Rural,F,70-79,1
15JAN2021:00:00:00,positivos,La Rural,M,0-19,1
15JAN2021:00:00:00,positivos,La Rural,M,20-29,12
15JAN2021:00:00:00,positivos,La Rural,M,30-39,5
15JAN2021:00:00:00,positivos,La Rural,M,40-49,4
15JAN2021:00:00:00,positivos,La Rural,M,50-59,1
15JAN2021:00:00:00,positivos,La Rural,M,60-69,1
15JAN2021:00:00:00,positivos,Terminal Dellepiane,F,20-29,2
15JAN2021:00:00:00,positivos,Terminal Dellepiane,F,30-39,3
15JAN2021:00:00:00,positivos,Terminal Dellepiane,F,40-49,1
15JAN2021:00:00:00,positivos,Terminal Dellepiane,F,50-59,1
15JAN2021:00:00:00,positivos,Terminal Dellepiane,M,0-19,5
15JAN2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,5
15JAN2021:00:00:00,positivos,Terminal Dellepiane,M,30-39,6
15JAN2021:00:00:00,positivos,Terminal Dellepiane,M,40-49,1
15JAN2021:00:00:00,positivos,Terminal Dellepiane,M,50-59,1
16JAN2021:00:00:00,testeos,Callao | USAM,F,0-19,21
16JAN2021:00:00:00,testeos,Callao | USAM,F,20-29,65
16JAN2021:00:00:00,testeos,Callao | USAM,F,30-39,70
16JAN2021:00:00:00,testeos,Callao | USAM,F,40-49,53
16JAN2021:00:00:00,testeos,Callao | USAM,F,50-59,39
16JAN2021:00:00:00,testeos,Callao | USAM,F,60-69,19
16JAN2021:00:00:00,testeos,Callao | USAM,F,70-79,7
16JAN2021:00:00:00,testeos,Callao | USAM,F,80 y más,2
16JAN2021:00:00:00,testeos,Callao | USAM,M,0-19,23
16JAN2021:00:00:00,testeos,Callao | USAM,M,20-29,65
16JAN2021:00:00:00,testeos,Callao | USAM,M,30-39,61
16JAN2021:00:00:00,testeos,Callao | USAM,M,40-49,36
16JAN2021:00:00:00,testeos,Callao | USAM,M,50-59,40
16JAN2021:00:00:00,testeos,Callao | USAM,M,60-69,21
16JAN2021:00:00:00,testeos,Callao | USAM,M,70-79,4
16JAN2021:00:00:00,testeos,CEC,F,0-19,14
16JAN2021:00:00:00,testeos,CEC,F,20-29,8
16JAN2021:00:00:00,testeos,CEC,F,30-39,8
16JAN2021:00:00:00,testeos,CEC,F,40-49,13
16JAN2021:00:00:00,testeos,CEC,F,50-59,4
16JAN2021:00:00:00,testeos,CEC,F,60-69,3
16JAN2021:00:00:00,testeos,CEC,F,70-79,2
16JAN2021:00:00:00,testeos,CEC,F,80 y más,2
16JAN2021:00:00:00,testeos,CEC,M,0-19,8
16JAN2021:00:00:00,testeos,CEC,M,20-29,6
16JAN2021:00:00:00,testeos,CEC,M,30-39,4
16JAN2021:00:00:00,testeos,CEC,M,40-49,9
16JAN2021:00:00:00,testeos,CEC,M,50-59,7
16JAN2021:00:00:00,testeos,CEC,M,60-69,4
16JAN2021:00:00:00,testeos,CEC,M,80 y más,2
16JAN2021:00:00:00,testeos,Costa Salguero,F,0-19,390
16JAN2021:00:00:00,testeos,Costa Salguero,F,20-29,423
16JAN2021:00:00:00,testeos,Costa Salguero,F,30-39,595
16JAN2021:00:00:00,testeos,Costa Salguero,F,40-49,587
16JAN2021:00:00:00,testeos,Costa Salguero,F,50-59,362
16JAN2021:00:00:00,testeos,Costa Salguero,F,60-69,189
16JAN2021:00:00:00,testeos,Costa Salguero,F,70-79,72
16JAN2021:00:00:00,testeos,Costa Salguero,F,80 y más,17
16JAN2021:00:00:00,testeos,Costa Salguero,M,0-19,373
16JAN2021:00:00:00,testeos,Costa Salguero,M,20-29,356
16JAN2021:00:00:00,testeos,Costa Salguero,M,30-39,486
16JAN2021:00:00:00,testeos,Costa Salguero,M,40-49,557
16JAN2021:00:00:00,testeos,Costa Salguero,M,50-59,389
16JAN2021:00:00:00,testeos,Costa Salguero,M,60-69,214
16JAN2021:00:00:00,testeos,Costa Salguero,M,70-79,92
16JAN2021:00:00:00,testeos,Costa Salguero,M,80 y más,10
16JAN2021:00:00:00,testeos,Edificio Munich,F,0-19,60
16JAN2021:00:00:00,testeos,Edificio Munich,F,20-29,128
16JAN2021:00:00:00,testeos,Edificio Munich,F,30-39,124
16JAN2021:00:00:00,testeos,Edificio Munich,F,40-49,107
16JAN2021:00:00:00,testeos,Edificio Munich,F,50-59,57
16JAN2021:00:00:00,testeos,Edificio Munich,F,60-69,26
16JAN2021:00:00:00,testeos,Edificio Munich,F,70-79,11
16JAN2021:00:00:00,testeos,Edificio Munich,M,0-19,46
16JAN2021:00:00:00,testeos,Edificio Munich,M,20-29,106
16JAN2021:00:00:00,testeos,Edificio Munich,M,30-39,127
16JAN2021:00:00:00,testeos,Edificio Munich,M,40-49,112
16JAN2021:00:00:00,testeos,Edificio Munich,M,50-59,51
16JAN2021:00:00:00,testeos,Edificio Munich,M,60-69,33
16JAN2021:00:00:00,testeos,Edificio Munich,M,70-79,8
16JAN2021:00:00:00,testeos,Ezeiza,F,0-19,131
16JAN2021:00:00:00,testeos,Ezeiza,F,20-29,398
16JAN2021:00:00:00,testeos,Ezeiza,F,30-39,374
16JAN2021:00:00:00,testeos,Ezeiza,F,40-49,190
16JAN2021:00:00:00,testeos,Ezeiza,F,50-59,115
16JAN2021:00:00:00,testeos,Ezeiza,F,60-69,53
16JAN2021:00:00:00,testeos,Ezeiza,F,70-79,25
16JAN2021:00:00:00,testeos,Ezeiza,F,80 y más,3
16JAN2021:00:00:00,testeos,Ezeiza,M,0-19,107
16JAN2021:00:00:00,testeos,Ezeiza,M,20-29,256
16JAN2021:00:00:00,testeos,Ezeiza,M,30-39,300
16JAN2021:00:00:00,testeos,Ezeiza,M,40-49,138
16JAN2021:00:00:00,testeos,Ezeiza,M,50-59,90
16JAN2021:00:00:00,testeos,Ezeiza,M,60-69,33
16JAN2021:00:00:00,testeos,Ezeiza,M,70-79,23
16JAN2021:00:00:00,testeos,Ezeiza,M,80 y más,10
16JAN2021:00:00:00,testeos,La Rural,F,0-19,128
16JAN2021:00:00:00,testeos,La Rural,F,20-29,157
16JAN2021:00:00:00,testeos,La Rural,F,30-39,253
16JAN2021:00:00:00,testeos,La Rural,F,40-49,228
16JAN2021:00:00:00,testeos,La Rural,F,50-59,157
16JAN2021:00:00:00,testeos,La Rural,F,60-69,76
16JAN2021:00:00:00,testeos,La Rural,F,70-79,31
16JAN2021:00:00:00,testeos,La Rural,F,80 y más,8
16JAN2021:00:00:00,testeos,La Rural,M,0-19,158
16JAN2021:00:00:00,testeos,La Rural,M,20-29,149
16JAN2021:00:00:00,testeos,La Rural,M,30-39,223
16JAN2021:00:00:00,testeos,La Rural,M,40-49,246
16JAN2021:00:00:00,testeos,La Rural,M,50-59,144
16JAN2021:00:00:00,testeos,La Rural,M,60-69,76
16JAN2021:00:00:00,testeos,La Rural,M,70-79,35
16JAN2021:00:00:00,testeos,La Rural,M,80 y más,7
16JAN2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,40
16JAN2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,188
16JAN2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,154
16JAN2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,101
16JAN2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,74
16JAN2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,43
16JAN2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,15
16JAN2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,3
16JAN2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,41
16JAN2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,131
16JAN2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,147
16JAN2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,60
16JAN2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,37
16JAN2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,17
16JAN2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,7
16JAN2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,2
10JAN2021:00:00:00,testeos,CEC,M,0-19,60
10JAN2021:00:00:00,testeos,CEC,M,20-29,75
10JAN2021:00:00:00,testeos,CEC,M,30-39,61
10JAN2021:00:00:00,testeos,CEC,M,40-49,74
10JAN2021:00:00:00,testeos,CEC,M,50-59,61
10JAN2021:00:00:00,testeos,CEC,M,60-69,28
10JAN2021:00:00:00,testeos,CEC,M,70-79,18
10JAN2021:00:00:00,testeos,CEC,M,80 y más,3
10JAN2021:00:00:00,testeos,Costa Salguero,F,0-19,115
10JAN2021:00:00:00,testeos,Costa Salguero,F,20-29,210
10JAN2021:00:00:00,testeos,Costa Salguero,F,30-39,238
10JAN2021:00:00:00,testeos,Costa Salguero,F,40-49,206
10JAN2021:00:00:00,testeos,Costa Salguero,F,50-59,143
10JAN2021:00:00:00,testeos,Costa Salguero,F,60-69,54
10JAN2021:00:00:00,testeos,Costa Salguero,F,70-79,27
10JAN2021:00:00:00,testeos,Costa Salguero,F,80 y más,8
10JAN2021:00:00:00,testeos,Costa Salguero,M,0-19,117
10JAN2021:00:00:00,testeos,Costa Salguero,M,20-29,159
06JAN2021:00:00:00,positivos,Terminal Dellepiane,F,60-69,1
06JAN2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,5
06JAN2021:00:00:00,positivos,Terminal Dellepiane,M,30-39,2
06JAN2021:00:00:00,positivos,Terminal Dellepiane,M,50-59,1
07JAN2021:00:00:00,testeos,Callao | USAM,F,0-19,15
07JAN2021:00:00:00,testeos,Callao | USAM,F,20-29,63
07JAN2021:00:00:00,testeos,Callao | USAM,F,30-39,77
07JAN2021:00:00:00,testeos,Callao | USAM,F,40-49,48
07JAN2021:00:00:00,testeos,Callao | USAM,F,50-59,38
07JAN2021:00:00:00,testeos,Callao | USAM,F,60-69,27
07JAN2021:00:00:00,testeos,Callao | USAM,F,70-79,15
07JAN2021:00:00:00,testeos,Callao | USAM,M,0-19,10
07JAN2021:00:00:00,testeos,Callao | USAM,M,20-29,50
07JAN2021:00:00:00,testeos,Callao | USAM,M,30-39,48
07JAN2021:00:00:00,testeos,Callao | USAM,M,40-49,43
07JAN2021:00:00:00,testeos,Callao | USAM,M,50-59,28
07JAN2021:00:00:00,testeos,Callao | USAM,M,60-69,25
07JAN2021:00:00:00,testeos,Callao | USAM,M,70-79,12
07JAN2021:00:00:00,testeos,Callao | USAM,M,80 y más,4
07JAN2021:00:00:00,testeos,CEC,F,0-19,13
07JAN2021:00:00:00,testeos,CEC,F,20-29,28
07JAN2021:00:00:00,testeos,CEC,F,30-39,13
07JAN2021:00:00:00,testeos,CEC,F,40-49,15
07JAN2021:00:00:00,testeos,CEC,F,50-59,16
07JAN2021:00:00:00,testeos,CEC,F,60-69,9
07JAN2021:00:00:00,testeos,CEC,F,70-79,5
07JAN2021:00:00:00,testeos,CEC,F,80 y más,1
07JAN2021:00:00:00,testeos,CEC,M,0-19,6
07JAN2021:00:00:00,testeos,CEC,M,20-29,25
07JAN2021:00:00:00,testeos,CEC,M,30-39,25
07JAN2021:00:00:00,testeos,CEC,M,40-49,24
07JAN2021:00:00:00,testeos,CEC,M,50-59,19
07JAN2021:00:00:00,testeos,CEC,M,60-69,13
07JAN2021:00:00:00,testeos,CEC,M,70-79,9
07JAN2021:00:00:00,testeos,Costa Salguero,F,0-19,58
07JAN2021:00:00:00,testeos,Costa Salguero,F,20-29,114
07JAN2021:00:00:00,testeos,Costa Salguero,F,30-39,148
07JAN2021:00:00:00,testeos,Costa Salguero,F,40-49,124
07JAN2021:00:00:00,testeos,Costa Salguero,F,50-59,74
07JAN2021:00:00:00,testeos,Costa Salguero,F,60-69,57
07JAN2021:00:00:00,testeos,Costa Salguero,F,70-79,34
07JAN2021:00:00:00,testeos,Costa Salguero,F,80 y más,7
07JAN2021:00:00:00,testeos,Costa Salguero,M,0-19,61
07JAN2021:00:00:00,testeos,Costa Salguero,M,20-29,118
07JAN2021:00:00:00,testeos,Costa Salguero,M,30-39,125
07JAN2021:00:00:00,testeos,Costa Salguero,M,40-49,119
07JAN2021:00:00:00,testeos,Costa Salguero,M,50-59,87
07JAN2021:00:00:00,testeos,Costa Salguero,M,60-69,73
07JAN2021:00:00:00,testeos,Costa Salguero,M,70-79,24
07JAN2021:00:00:00,testeos,Costa Salguero,M,80 y más,7
07JAN2021:00:00:00,testeos,Edificio Munich,F,0-19,34
07JAN2021:00:00:00,testeos,Edificio Munich,F,20-29,159
07JAN2021:00:00:00,testeos,Edificio Munich,F,30-39,170
07JAN2021:00:00:00,testeos,Edificio Munich,F,40-49,72
07JAN2021:00:00:00,testeos,Edificio Munich,F,50-59,60
07JAN2021:00:00:00,testeos,Edificio Munich,F,60-69,41
07JAN2021:00:00:00,testeos,Edificio Munich,F,70-79,24
07JAN2021:00:00:00,testeos,Edificio Munich,F,80 y más,5
07JAN2021:00:00:00,testeos,Edificio Munich,M,0-19,41
07JAN2021:00:00:00,testeos,Edificio Munich,M,20-29,103
07JAN2021:00:00:00,testeos,Edificio Munich,M,30-39,149
07JAN2021:00:00:00,testeos,Edificio Munich,M,40-49,97
07JAN2021:00:00:00,testeos,Edificio Munich,M,50-59,52
07JAN2021:00:00:00,testeos,Edificio Munich,M,60-69,55
07JAN2021:00:00:00,testeos,Edificio Munich,M,70-79,15
07JAN2021:00:00:00,testeos,Edificio Munich,M,80 y más,3
07JAN2021:00:00:00,testeos,Ezeiza,F,0-19,62
07JAN2021:00:00:00,testeos,Ezeiza,F,20-29,228
07JAN2021:00:00:00,testeos,Ezeiza,F,30-39,208
07JAN2021:00:00:00,testeos,Ezeiza,F,40-49,119
07JAN2021:00:00:00,testeos,Ezeiza,F,50-59,79
07JAN2021:00:00:00,testeos,Ezeiza,F,60-69,64
07JAN2021:00:00:00,testeos,Ezeiza,F,70-79,18
07JAN2021:00:00:00,testeos,Ezeiza,F,80 y más,2
07JAN2021:00:00:00,testeos,Ezeiza,M,0-19,35
07JAN2021:00:00:00,testeos,Ezeiza,M,20-29,153
07JAN2021:00:00:00,testeos,Ezeiza,M,30-39,206
07JAN2021:00:00:00,testeos,Ezeiza,M,40-49,103
07JAN2021:00:00:00,testeos,Ezeiza,M,50-59,69
07JAN2021:00:00:00,testeos,Ezeiza,M,60-69,42
07JAN2021:00:00:00,testeos,Ezeiza,M,70-79,10
07JAN2021:00:00:00,testeos,Ezeiza,M,80 y más,3
07JAN2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,29
07JAN2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,158
07JAN2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,109
07JAN2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,53
07JAN2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,64
07JAN2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,38
07JAN2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,16
07JAN2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,6
07JAN2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,30
07JAN2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,124
07JAN2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,101
07JAN2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,53
07JAN2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,26
07JAN2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,29
14JAN2021:00:00:00,testeos,Edificio Munich,F,20-29,133
14JAN2021:00:00:00,testeos,Edificio Munich,F,30-39,140
14JAN2021:00:00:00,testeos,Edificio Munich,F,40-49,88
14JAN2021:00:00:00,testeos,Edificio Munich,F,50-59,59
14JAN2021:00:00:00,testeos,Edificio Munich,F,60-69,32
14JAN2021:00:00:00,testeos,Edificio Munich,F,70-79,8
14JAN2021:00:00:00,testeos,Edificio Munich,F,80 y más,3
14JAN2021:00:00:00,testeos,Edificio Munich,M,0-19,21
14JAN2021:00:00:00,testeos,Edificio Munich,M,20-29,112
14JAN2021:00:00:00,testeos,Edificio Munich,M,30-39,156
14JAN2021:00:00:00,testeos,Edificio Munich,M,40-49,110
14JAN2021:00:00:00,testeos,Edificio Munich,M,50-59,59
14JAN2021:00:00:00,testeos,Edificio Munich,M,60-69,27
14JAN2021:00:00:00,testeos,Edificio Munich,M,70-79,11
14JAN2021:00:00:00,testeos,Edificio Munich,M,80 y más,1
14JAN2021:00:00:00,testeos,Ezeiza,F,0-19,100
14JAN2021:00:00:00,testeos,Ezeiza,F,20-29,298
14JAN2021:00:00:00,testeos,Ezeiza,F,30-39,250
14JAN2021:00:00:00,testeos,Ezeiza,F,40-49,147
14JAN2021:00:00:00,testeos,Ezeiza,F,50-59,96
14JAN2021:00:00:00,testeos,Ezeiza,F,60-69,68
14JAN2021:00:00:00,testeos,Ezeiza,F,70-79,18
14JAN2021:00:00:00,testeos,Ezeiza,F,80 y más,7
14JAN2021:00:00:00,testeos,Ezeiza,M,0-19,87
14JAN2021:00:00:00,testeos,Ezeiza,M,20-29,195
14JAN2021:00:00:00,testeos,Ezeiza,M,30-39,177
14JAN2021:00:00:00,testeos,Ezeiza,M,40-49,108
14JAN2021:00:00:00,testeos,Ezeiza,M,50-59,68
14JAN2021:00:00:00,testeos,Ezeiza,M,60-69,44
14JAN2021:00:00:00,testeos,Ezeiza,M,70-79,8
14JAN2021:00:00:00,testeos,Ezeiza,M,80 y más,1
14JAN2021:00:00:00,testeos,Terminal Dellepiane,F,0-19,54
14JAN2021:00:00:00,testeos,Terminal Dellepiane,F,20-29,180
14JAN2021:00:00:00,testeos,Terminal Dellepiane,F,30-39,101
14JAN2021:00:00:00,testeos,Terminal Dellepiane,F,40-49,89
14JAN2021:00:00:00,testeos,Terminal Dellepiane,F,50-59,65
14JAN2021:00:00:00,testeos,Terminal Dellepiane,F,60-69,39
14JAN2021:00:00:00,testeos,Terminal Dellepiane,F,70-79,12
14JAN2021:00:00:00,testeos,Terminal Dellepiane,F,80 y más,4
14JAN2021:00:00:00,testeos,Terminal Dellepiane,M,0-19,56
14JAN2021:00:00:00,testeos,Terminal Dellepiane,M,20-29,161
14JAN2021:00:00:00,testeos,Terminal Dellepiane,M,30-39,92
14JAN2021:00:00:00,testeos,Terminal Dellepiane,M,40-49,63
14JAN2021:00:00:00,testeos,Terminal Dellepiane,M,50-59,34
14JAN2021:00:00:00,testeos,Terminal Dellepiane,M,60-69,20
14JAN2021:00:00:00,testeos,Terminal Dellepiane,M,70-79,10
14JAN2021:00:00:00,testeos,Terminal Dellepiane,M,80 y más,1
14JAN2021:00:00:00,positivos,Callao | USAM,F,20-29,3
14JAN2021:00:00:00,positivos,Callao | USAM,F,30-39,3
14JAN2021:00:00:00,positivos,Callao | USAM,M,20-29,4
14JAN2021:00:00:00,positivos,Callao | USAM,M,30-39,1
14JAN2021:00:00:00,positivos,CEC,F,0-19,1
14JAN2021:00:00:00,positivos,CEC,F,20-29,11
14JAN2021:00:00:00,positivos,CEC,F,30-39,2
14JAN2021:00:00:00,positivos,CEC,F,50-59,1
14JAN2021:00:00:00,positivos,CEC,F,70-79,1
14JAN2021:00:00:00,positivos,CEC,M,20-29,1
14JAN2021:00:00:00,positivos,CEC,M,30-39,4
14JAN2021:00:00:00,positivos,CEC,M,40-49,2
14JAN2021:00:00:00,positivos,CEC,M,70-79,1
14JAN2021:00:00:00,positivos,Costa Salguero,F,0-19,3
14JAN2021:00:00:00,positivos,Costa Salguero,F,20-29,10
14JAN2021:00:00:00,positivos,Costa Salguero,F,30-39,1
14JAN2021:00:00:00,positivos,Costa Salguero,F,40-49,3
14JAN2021:00:00:00,positivos,Costa Salguero,F,50-59,2
14JAN2021:00:00:00,positivos,Costa Salguero,M,0-19,2
14JAN2021:00:00:00,positivos,Costa Salguero,M,20-29,13
14JAN2021:00:00:00,positivos,Costa Salguero,M,30-39,3
14JAN2021:00:00:00,positivos,Costa Salguero,M,40-49,1
14JAN2021:00:00:00,positivos,Costa Salguero,M,50-59,4
14JAN2021:00:00:00,positivos,Costa Salguero,M,80 y más,1
14JAN2021:00:00:00,positivos,Edificio Munich,F,20-29,3
14JAN2021:00:00:00,positivos,Edificio Munich,F,30-39,1
14JAN2021:00:00:00,positivos,Edificio Munich,M,0-19,1
14JAN2021:00:00:00,positivos,Edificio Munich,M,20-29,4
14JAN2021:00:00:00,positivos,Edificio Munich,M,30-39,4
14JAN2021:00:00:00,positivos,Edificio Munich,M,40-49,3
14JAN2021:00:00:00,positivos,Ezeiza,F,0-19,6
14JAN2021:00:00:00,positivos,Ezeiza,F,20-29,27
14JAN2021:00:00:00,positivos,Ezeiza,F,30-39,2
14JAN2021:00:00:00,positivos,Ezeiza,F,40-49,3
14JAN2021:00:00:00,positivos,Ezeiza,F,50-59,1
14JAN2021:00:00:00,positivos,Ezeiza,M,0-19,2
14JAN2021:00:00:00,positivos,Ezeiza,M,20-29,13
14JAN2021:00:00:00,positivos,Ezeiza,M,30-39,1
14JAN2021:00:00:00,positivos,Ezeiza,M,40-49,4
14JAN2021:00:00:00,positivos,Ezeiza,M,50-59,1
14JAN2021:00:00:00,positivos,Terminal Dellepiane,F,0-19,4
14JAN2021:00:00:00,positivos,Terminal Dellepiane,F,20-29,3
14JAN2021:00:00:00,positivos,Terminal Dellepiane,M,0-19,2
14JAN2021:00:00:00,positivos,Terminal Dellepiane,M,20-29,6
14JAN2021:00:00:00,positivos,Terminal Dellepiane,M,30-39,3
15JAN2021:00:00:00,testeos,Callao | USAM,F,0-19,27
15JAN2021:00:00:00,testeos,Callao | USAM,F,20-29,66
15JAN2021:00:00:00,testeos,Callao | USAM,F,30-39,70
15JAN2021:00:00:00,testeos,Callao | USAM,F,40-49,45
15JAN2021:00:00:00,testeos,Callao | USAM,F,50-59,51
15JAN2021:00:00:00,testeos,Callao | USAM,F,60-69,25
15JAN2021:00:00:00,testeos,Callao | USAM,F,70-79,8
15JAN2021:00:00:00,testeos,Callao | USAM,F,80 y más,2
15JAN2021:00:00:00,testeos,Callao | USAM,M,0-19,15
15JAN2021:00:00:00,testeos,Callao | USAM,M,20-29,52
15JAN2021:00:00:00,testeos,Callao | USAM,M,30-39,46
15JAN2021:00:00:00,testeos,Callao | USAM,M,40-49,36
15JAN2021:00:00:00,testeos,Callao | USAM,M,50-59,29
15JAN2021:00:00:00,testeos,Callao | USAM,M,60-69,12
15JAN2021:00:00:00,testeos,Callao | USAM,M,70-79,5
15JAN2021:00:00:00,testeos,Callao | USAM,M,80 y más,2
15JAN2021:00:00:00,testeos,CEC,F,0-19,5
15JAN2021:00:00:00,testeos,CEC,F,30-39,2
15JAN2021:00:00:00,testeos,CEC,F,50-59,1
15JAN2021:00:00:00,testeos,CEC,M,0-19,2
15JAN2021:00:00:00,testeos,CEC,M,20-29,2
15JAN2021:00:00:00,testeos,CEC,M,30-39,2
15JAN2021:00:00:00,testeos,CEC,M,40-49,1
15JAN2021:00:00:00,testeos,CEC,M,50-59,1
15JAN2021:00:00:00,testeos,Costa Salguero,F,0-19,277
15JAN2021:00:00:00,testeos,Costa Salguero,F,20-29,363
15JAN2021:00:00:00,testeos,Costa Salguero,F,30-39,489
